city;date;city_ibge_code;cases;deaths;DRS;pop_estimada_municipio;pop_estimada_sp;pop_estimada_drs
Adamantina;2020-04-03;3500105;1;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-04-04;3500105;1;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-04-05;3500105;0;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-04-06;3500105;0;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-04-07;3500105;0;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-04-08;3500105;0;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-04-09;3500105;0;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-04-10;3500105;0;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-04-11;3500105;0;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-04-12;3500105;0;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-04-13;3500105;0;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-04-14;3500105;1;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-04-15;3500105;1;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-04-16;3500105;1;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-04-17;3500105;1;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-04-18;3500105;1;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-04-19;3500105;1;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-04-20;3500105;1;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-04-21;3500105;1;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-04-22;3500105;1;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-04-23;3500105;1;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-04-24;3500105;1;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-04-25;3500105;2;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-04-26;3500105;2;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-04-27;3500105;2;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-04-28;3500105;3;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-04-29;3500105;3;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-04-30;3500105;5;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-05-01;3500105;5;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-05-02;3500105;6;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-05-03;3500105;6;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-05-04;3500105;6;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-05-05;3500105;7;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-05-06;3500105;8;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-05-07;3500105;9;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-05-08;3500105;10;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-05-09;3500105;11;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-05-10;3500105;11;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-05-11;3500105;11;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-05-12;3500105;15;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-05-13;3500105;20;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-05-14;3500105;23;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-05-15;3500105;23;0;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-05-16;3500105;26;1;DRS IX - Marília;35068;45919049;1149132
Adamantina;2020-05-17;3500105;26;1;DRS IX - Marília;35068;45919049;1149132
Adolfo;2020-04-30;3500204;1;0;DRS XV - São José do Rio Preto;3562;45919049;1629470
Adolfo;2020-05-01;3500204;1;0;DRS XV - São José do Rio Preto;3562;45919049;1629470
Adolfo;2020-05-02;3500204;1;0;DRS XV - São José do Rio Preto;3562;45919049;1629470
Adolfo;2020-05-03;3500204;1;0;DRS XV - São José do Rio Preto;3562;45919049;1629470
Adolfo;2020-05-04;3500204;1;0;DRS XV - São José do Rio Preto;3562;45919049;1629470
Adolfo;2020-05-05;3500204;1;0;DRS XV - São José do Rio Preto;3562;45919049;1629470
Adolfo;2020-05-06;3500204;1;0;DRS XV - São José do Rio Preto;3562;45919049;1629470
Adolfo;2020-05-07;3500204;1;0;DRS XV - São José do Rio Preto;3562;45919049;1629470
Adolfo;2020-05-08;3500204;1;0;DRS XV - São José do Rio Preto;3562;45919049;1629470
Adolfo;2020-05-09;3500204;1;0;DRS XV - São José do Rio Preto;3562;45919049;1629470
Adolfo;2020-05-10;3500204;1;0;DRS XV - São José do Rio Preto;3562;45919049;1629470
Adolfo;2020-05-11;3500204;1;0;DRS XV - São José do Rio Preto;3562;45919049;1629470
Adolfo;2020-05-12;3500204;1;0;DRS XV - São José do Rio Preto;3562;45919049;1629470
Adolfo;2020-05-13;3500204;1;0;DRS XV - São José do Rio Preto;3562;45919049;1629470
Adolfo;2020-05-14;3500204;1;0;DRS XV - São José do Rio Preto;3562;45919049;1629470
Adolfo;2020-05-15;3500204;1;0;DRS XV - São José do Rio Preto;3562;45919049;1629470
Adolfo;2020-05-16;3500204;2;0;DRS XV - São José do Rio Preto;3562;45919049;1629470
Adolfo;2020-05-17;3500204;2;0;DRS XV - São José do Rio Preto;3562;45919049;1629470
Aguai;2020-04-23;3500303;1;0;DRS XIV - São João da Boa Vista;36305;45919049;834872
Aguai;2020-04-24;3500303;0;0;DRS XIV - São João da Boa Vista;36305;45919049;834872
Aguai;2020-04-25;3500303;1;0;DRS XIV - São João da Boa Vista;36305;45919049;834872
Aguai;2020-04-26;3500303;1;0;DRS XIV - São João da Boa Vista;36305;45919049;834872
Aguai;2020-04-27;3500303;1;0;DRS XIV - São João da Boa Vista;36305;45919049;834872
Aguai;2020-04-28;3500303;13;0;DRS XIV - São João da Boa Vista;36305;45919049;834872
Aguai;2020-04-29;3500303;13;0;DRS XIV - São João da Boa Vista;36305;45919049;834872
Aguai;2020-04-30;3500303;15;2;DRS XIV - São João da Boa Vista;36305;45919049;834872
Aguai;2020-05-01;3500303;14;2;DRS XIV - São João da Boa Vista;36305;45919049;834872
Aguai;2020-05-02;3500303;14;2;DRS XIV - São João da Boa Vista;36305;45919049;834872
Aguai;2020-05-03;3500303;14;2;DRS XIV - São João da Boa Vista;36305;45919049;834872
Aguai;2020-05-04;3500303;14;2;DRS XIV - São João da Boa Vista;36305;45919049;834872
Aguai;2020-05-05;3500303;15;2;DRS XIV - São João da Boa Vista;36305;45919049;834872
Aguai;2020-05-06;3500303;15;2;DRS XIV - São João da Boa Vista;36305;45919049;834872
Aguai;2020-05-07;3500303;15;3;DRS XIV - São João da Boa Vista;36305;45919049;834872
Aguai;2020-05-08;3500303;15;3;DRS XIV - São João da Boa Vista;36305;45919049;834872
Aguai;2020-05-09;3500303;15;3;DRS XIV - São João da Boa Vista;36305;45919049;834872
Aguai;2020-05-10;3500303;15;3;DRS XIV - São João da Boa Vista;36305;45919049;834872
Aguai;2020-05-11;3500303;15;3;DRS XIV - São João da Boa Vista;36305;45919049;834872
Aguai;2020-05-12;3500303;15;3;DRS XIV - São João da Boa Vista;36305;45919049;834872
Aguai;2020-05-13;3500303;15;3;DRS XIV - São João da Boa Vista;36305;45919049;834872
Aguai;2020-05-14;3500303;14;3;DRS XIV - São João da Boa Vista;36305;45919049;834872
Aguai;2020-05-15;3500303;14;3;DRS XIV - São João da Boa Vista;36305;45919049;834872
Aguai;2020-05-16;3500303;14;3;DRS XIV - São João da Boa Vista;36305;45919049;834872
Aguai;2020-05-17;3500303;14;3;DRS XIV - São João da Boa Vista;36305;45919049;834872
Aguas Da Prata;2020-04-29;3500402;1;0;DRS XIV - São João da Boa Vista;8180;45919049;834872
Aguas Da Prata;2020-04-30;3500402;1;0;DRS XIV - São João da Boa Vista;8180;45919049;834872
Aguas Da Prata;2020-05-01;3500402;1;0;DRS XIV - São João da Boa Vista;8180;45919049;834872
Aguas Da Prata;2020-05-02;3500402;1;0;DRS XIV - São João da Boa Vista;8180;45919049;834872
Aguas Da Prata;2020-05-03;3500402;1;0;DRS XIV - São João da Boa Vista;8180;45919049;834872
Aguas Da Prata;2020-05-04;3500402;1;0;DRS XIV - São João da Boa Vista;8180;45919049;834872
Aguas Da Prata;2020-05-05;3500402;1;0;DRS XIV - São João da Boa Vista;8180;45919049;834872
Aguas Da Prata;2020-05-06;3500402;1;0;DRS XIV - São João da Boa Vista;8180;45919049;834872
Aguas Da Prata;2020-05-07;3500402;1;0;DRS XIV - São João da Boa Vista;8180;45919049;834872
Aguas Da Prata;2020-05-08;3500402;1;0;DRS XIV - São João da Boa Vista;8180;45919049;834872
Aguas Da Prata;2020-05-09;3500402;1;0;DRS XIV - São João da Boa Vista;8180;45919049;834872
Aguas Da Prata;2020-05-10;3500402;1;0;DRS XIV - São João da Boa Vista;8180;45919049;834872
Aguas Da Prata;2020-05-11;3500402;1;0;DRS XIV - São João da Boa Vista;8180;45919049;834872
Aguas Da Prata;2020-05-12;3500402;1;0;DRS XIV - São João da Boa Vista;8180;45919049;834872
Aguas Da Prata;2020-05-13;3500402;1;0;DRS XIV - São João da Boa Vista;8180;45919049;834872
Aguas Da Prata;2020-05-14;3500402;1;0;DRS XIV - São João da Boa Vista;8180;45919049;834872
Aguas Da Prata;2020-05-15;3500402;1;0;DRS XIV - São João da Boa Vista;8180;45919049;834872
Aguas Da Prata;2020-05-16;3500402;1;0;DRS XIV - São João da Boa Vista;8180;45919049;834872
Aguas Da Prata;2020-05-17;3500402;1;0;DRS XIV - São João da Boa Vista;8180;45919049;834872
Aguas De Lindoia;2020-04-02;3500501;1;0;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-03;3500501;1;0;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-04;3500501;1;0;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-05;3500501;1;0;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-06;3500501;1;0;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-07;3500501;1;0;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-08;3500501;1;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-09;3500501;1;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-10;3500501;1;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-11;3500501;1;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-12;3500501;1;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-13;3500501;1;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-14;3500501;1;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-15;3500501;1;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-16;3500501;1;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-17;3500501;1;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-18;3500501;1;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-19;3500501;1;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-20;3500501;1;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-21;3500501;1;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-22;3500501;1;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-23;3500501;2;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-24;3500501;2;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-25;3500501;2;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-26;3500501;2;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-27;3500501;3;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-28;3500501;5;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-29;3500501;4;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-04-30;3500501;4;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-05-01;3500501;4;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-05-02;3500501;4;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-05-03;3500501;4;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-05-04;3500501;4;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-05-05;3500501;4;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-05-06;3500501;4;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-05-07;3500501;4;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-05-08;3500501;4;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-05-09;3500501;4;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-05-10;3500501;4;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-05-11;3500501;4;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-05-12;3500501;4;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-05-13;3500501;5;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-05-14;3500501;5;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-05-15;3500501;5;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-05-16;3500501;5;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Lindoia;2020-05-17;3500501;5;1;DRS VII - Campinas;18705;45919049;4671287
Aguas De Santa Barbara;2020-05-08;3500550;1;0;DRS VI - Bauru;6075;45919049;1800757
Aguas De Santa Barbara;2020-05-09;3500550;1;0;DRS VI - Bauru;6075;45919049;1800757
Aguas De Santa Barbara;2020-05-10;3500550;1;0;DRS VI - Bauru;6075;45919049;1800757
Aguas De Santa Barbara;2020-05-11;3500550;1;0;DRS VI - Bauru;6075;45919049;1800757
Aguas De Santa Barbara;2020-05-12;3500550;1;0;DRS VI - Bauru;6075;45919049;1800757
Aguas De Santa Barbara;2020-05-13;3500550;1;0;DRS VI - Bauru;6075;45919049;1800757
Aguas De Santa Barbara;2020-05-14;3500550;1;0;DRS VI - Bauru;6075;45919049;1800757
Aguas De Santa Barbara;2020-05-15;3500550;1;0;DRS VI - Bauru;6075;45919049;1800757
Aguas De Santa Barbara;2020-05-16;3500550;1;0;DRS VI - Bauru;6075;45919049;1800757
Aguas De Santa Barbara;2020-05-17;3500550;1;0;DRS VI - Bauru;6075;45919049;1800757
Aguas De Sao Pedro;2020-04-10;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-04-11;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-04-12;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-04-13;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-04-14;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-04-15;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-04-16;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-04-17;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-04-18;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-04-19;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-04-20;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-04-21;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-04-22;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-04-23;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-04-24;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-04-25;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-04-26;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-04-27;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-04-28;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-04-29;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-04-30;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-05-01;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-05-02;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-05-03;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-05-04;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-05-05;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-05-06;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-05-07;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-05-08;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-05-09;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-05-10;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-05-11;3500600;1;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-05-12;3500600;2;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-05-13;3500600;2;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-05-14;3500600;2;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-05-15;3500600;2;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-05-16;3500600;2;0;DRS X - Piracicaba;3451;45919049;1586546
Aguas De Sao Pedro;2020-05-17;3500600;2;0;DRS X - Piracicaba;3451;45919049;1586546
Agudos;2020-04-02;3500709;1;0;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-03;3500709;1;0;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-04;3500709;1;0;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-05;3500709;1;0;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-06;3500709;1;0;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-07;3500709;1;0;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-08;3500709;1;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-09;3500709;1;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-10;3500709;1;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-11;3500709;2;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-12;3500709;2;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-13;3500709;2;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-14;3500709;2;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-15;3500709;4;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-16;3500709;4;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-17;3500709;4;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-18;3500709;5;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-19;3500709;6;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-20;3500709;7;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-21;3500709;7;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-22;3500709;7;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-23;3500709;9;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-24;3500709;7;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-25;3500709;11;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-26;3500709;11;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-27;3500709;15;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-28;3500709;14;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-29;3500709;14;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-04-30;3500709;15;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-05-01;3500709;15;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-05-02;3500709;15;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-05-03;3500709;15;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-05-04;3500709;15;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-05-05;3500709;15;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-05-06;3500709;18;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-05-07;3500709;18;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-05-08;3500709;18;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-05-09;3500709;20;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-05-10;3500709;20;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-05-11;3500709;20;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-05-12;3500709;19;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-05-13;3500709;21;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-05-14;3500709;21;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-05-15;3500709;21;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-05-16;3500709;21;1;DRS VI - Bauru;37214;45919049;1800757
Agudos;2020-05-17;3500709;21;1;DRS VI - Bauru;37214;45919049;1800757
Alambari;2020-04-16;3500758;1;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-04-17;3500758;1;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-04-18;3500758;1;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-04-19;3500758;1;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-04-20;3500758;1;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-04-21;3500758;1;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-04-22;3500758;1;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-04-23;3500758;1;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-04-24;3500758;1;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-04-25;3500758;1;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-04-26;3500758;1;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-04-27;3500758;1;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-04-28;3500758;1;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-04-29;3500758;1;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-04-30;3500758;1;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-05-01;3500758;1;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-05-02;3500758;1;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-05-03;3500758;1;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-05-04;3500758;1;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-05-05;3500758;1;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-05-06;3500758;1;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-05-07;3500758;3;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-05-08;3500758;3;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-05-09;3500758;3;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-05-10;3500758;3;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-05-11;3500758;3;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-05-12;3500758;3;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-05-13;3500758;3;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-05-14;3500758;3;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-05-15;3500758;3;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-05-16;3500758;3;0;DRS XVI - Sorocaba;6025;45919049;2534157
Alambari;2020-05-17;3500758;3;0;DRS XVI - Sorocaba;6025;45919049;2534157
Altair;2020-05-16;3500907;1;0;DRS V - Barretos;4160;45919049;440907
Altair;2020-05-17;3500907;1;0;DRS V - Barretos;4160;45919049;440907
Altinopolis;2020-05-13;3501004;1;0;DRS XIII - Ribeirão Preto;16184;45919049;1523682
Altinopolis;2020-05-14;3501004;1;0;DRS XIII - Ribeirão Preto;16184;45919049;1523682
Altinopolis;2020-05-15;3501004;1;0;DRS XIII - Ribeirão Preto;16184;45919049;1523682
Altinopolis;2020-05-16;3501004;1;0;DRS XIII - Ribeirão Preto;16184;45919049;1523682
Altinopolis;2020-05-17;3501004;2;0;DRS XIII - Ribeirão Preto;16184;45919049;1523682
Alto Alegre;2020-05-09;3501103;1;0;DRS II - Araçatuba;4099;45919049;791256
Alto Alegre;2020-05-10;3501103;1;0;DRS II - Araçatuba;4099;45919049;791256
Alto Alegre;2020-05-11;3501103;1;0;DRS II - Araçatuba;4099;45919049;791256
Alto Alegre;2020-05-12;3501103;1;1;DRS II - Araçatuba;4099;45919049;791256
Alto Alegre;2020-05-13;3501103;1;1;DRS II - Araçatuba;4099;45919049;791256
Alto Alegre;2020-05-14;3501103;1;1;DRS II - Araçatuba;4099;45919049;791256
Alto Alegre;2020-05-15;3501103;1;1;DRS II - Araçatuba;4099;45919049;791256
Alto Alegre;2020-05-16;3501103;1;1;DRS II - Araçatuba;4099;45919049;791256
Alto Alegre;2020-05-17;3501103;1;1;DRS II - Araçatuba;4099;45919049;791256
Aluminio;2020-05-12;3501152;1;0;DRS XVI - Sorocaba;18628;45919049;2534157
Aluminio;2020-05-13;3501152;1;0;DRS XVI - Sorocaba;18628;45919049;2534157
Aluminio;2020-05-14;3501152;4;0;DRS XVI - Sorocaba;18628;45919049;2534157
Aluminio;2020-05-15;3501152;5;1;DRS XVI - Sorocaba;18628;45919049;2534157
Aluminio;2020-05-16;3501152;5;1;DRS XVI - Sorocaba;18628;45919049;2534157
Aluminio;2020-05-17;3501152;6;1;DRS XVI - Sorocaba;18628;45919049;2534157
