"nome_munic";"codigo_ibge";"dia";"mes";"datahora";"casos";"casos_novos";"casos_pc";"casos_mm7d";"obitos";"obitos_novos";"obitos_pc";"obitos_mm7d";"letalidade";"nome_ra";"cod_ra";"nome_drs";"cod_drs";"pop";"pop_60";"area";"map_leg";"map_leg_s";"latitude";"longitude"
"Outros casos";9999999;NA;NA;2020-04-23;16626;824;NA;NA;1340;210;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Outros casos";9999999;NA;NA;2020-04-24;17699;1073;NA;NA;1503;163;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Outros casos";9999999;NA;NA;2020-04-25;19873;2174;NA;NA;1658;155;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Outros casos";9999999;NA;NA;2020-04-26;20579;706;NA;NA;1691;33;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Outros casos";9999999;NA;NA;2020-04-27;21558;979;NA;NA;1816;125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Outros casos";9999999;NA;NA;2020-04-28;23889;2331;NA;NA;2040;224;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Outros casos";9999999;NA;NA;2020-04-29;25984;2095;NA;NA;2238;198;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Outros casos";9999999;NA;NA;2020-04-30;28513;2529;NA;NA;2366;128;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Outros casos";9999999;NA;NA;2020-05-01;30147;1634;NA;NA;2498;132;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Outros casos";9999999;NA;NA;2020-05-02;30940;793;NA;NA;2573;75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Outros casos";9999999;NA;NA;2020-05-03;31536;596;NA;NA;2613;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Outros casos";9999999;NA;NA;2020-05-04;31948;412;NA;NA;2640;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Outros casos";9999999;NA;NA;2020-05-05;33805;1857;NA;NA;2837;197;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Outros casos";9999999;NA;NA;2020-05-06;37596;3791;NA;NA;3030;193;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Outros casos";9999999;NA;NA;2020-05-07;39667;2071;NA;NA;3190;160;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Outros casos";9999999;NA;NA;2020-05-08;41569;1902;NA;NA;3400;210;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Outros casos";9999999;NA;NA;2020-05-09;44150;2581;NA;NA;3589;189;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Outros casos";9999999;NA;NA;2020-05-10;45183;1033;NA;NA;3690;101;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Outros casos";9999999;NA;NA;2020-05-11;45870;687;NA;NA;3724;34;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Outros casos";9999999;NA;NA;2020-05-12;47458;1588;NA;NA;3929;205;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Outros casos";9999999;NA;NA;2020-05-13;50831;3373;NA;NA;4097;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Outros casos";9999999;NA;NA;2020-05-14;54007;3176;NA;NA;4293;196;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Outros casos";9999999;NA;NA;2020-05-15;58088;4081;NA;NA;4479;186;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Outros casos";9999999;NA;NA;2020-05-16;60886;2798;NA;NA;4663;184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Outros casos";9999999;NA;NA;2020-05-17;62046;1160;NA;NA;4757;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Outros casos";9999999;NA;NA;2020-05-18;62762;716;NA;NA;4798;41;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Outros casos";9999999;NA;NA;2020-05-19;65666;2904;NA;NA;5122;324;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Outros casos";9999999;NA;NA;2020-05-20;69497;3831;NA;NA;5338;216;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
